date,action,name,rate,target
Oct-22-18,Initiated,NatAlliance Securities,Hold,
Nov-30-18,Initiated,Cowen,Market Perform,
Dec-06-18,Initiated,MKM Partners,Buy,$15
Dec-10-18,Downgrade,Evercore ISI,Outperform to In-line,
Dec-20-18,Initiated,Macquarie,Neutral,
Dec-20-18,Initiated,KeyBanc Capital Mkts,Sector Weight,
Mar-04-19,Reiterated,Imperial Capital,Outperform,$14 to $16
Apr-02-19,Initiated,SunTrust,Buy,$15
Jun-17-19,Initiated,Williams Capital Group,Buy,$13
