date,action,name,rate,target
Nov-06-18,Reiterated,Chardan Capital Markets,Buy,$43 to $41
Feb-01-19,Reiterated,Chardan Capital Markets,Buy,$41 to $31
Apr-11-19,Initiated,Craig Hallum,Buy,$30
