date,action,name,rate,target
Oct-23-18,Initiated,Seaport Global Securities,Buy,$32
Nov-05-18,Upgrade,BofA/Merrill,Underperform to Buy,
Jan-14-19,Downgrade,CIBC,Neutral to Sector Underperform,
Jan-22-19,Downgrade,Raymond James,Strong Buy to Outperform,
