date,title,source
Oct-23-18,Nutrien Announces Release Dates for Third Quarter 2018 Results and Conference Call,PR Newswire
Oct-24-18,Nutrien Closes the Sale of its Equity Position in Arab Potash Company,CNW Group
Oct-25-18,Tianqi and Nutrien Comment on Chilean Constitutional Court Ruling,CNW Group
Oct-29-18,Buy Some Fertilizer Stock on the Dip,Zacks
Oct-30-18,"The Zacks Industry Rank Highlights: CF Industries Holdings, Mosaic and Nutrien",Zacks
Nov-02-18,Why Earnings Season Could Be Great for Nutrien (NTR),Zacks
Nov-05-18,Nutrien: 3Q Earnings Snapshot,Associated Press
Nov-05-18,Fertilizer maker Nutrien's profit beats on strong potash demand,Reuters
Nov-05-18,Fertilizer maker Nutrien reports bigger loss on impairment charge,Reuters
Nov-05-18,Nutrien Announces Permanent Closure and Impairment of New Brunswick Potash Facility,PR Newswire
