date,title,source
Nov-01-18,Edited Transcript of CCOI earnings conference call or presentation 1-Nov-18 12:30pm GMT,Thomson Reuters StreetEvents
Nov-01-18,Cogent: 3Q Earnings Snapshot,Associated Press
Nov-01-18,Cogent Communications Reports Third Quarter 2018 Results and Increases Regular Quarterly Dividend on Common Stock,PR Newswire
Nov-08-18,"New Research Coverage Highlights John B. Sanfilippo & Son, Axcelis Technologies, Cogent Communications, Star Bulk Carriers, Agios Pharmaceuticals, and MDC Partners  Consolidated Revenues, Company Growth, and Expectations for 2018",GlobeNewswire
Nov-14-18,Cogent Communications CEO to Present at Three Upcoming Conferences,PR Newswire
Nov-30-18,Cogent Communications CEO makes big buy in Rosslyn,American City Business Journals
Dec-21-18,"Is Cogent Communications Holdings, Inc. (NASDAQ:CCOI) A Smart Pick For Income Investors?",Simply Wall St.
Dec-26-18,Cogent Communications CEO to Present at Upcoming Conference,PR Newswire
Jan-09-19,Verizon Rides on Customer Loyalty and Subscriber Additions,Zacks
Jan-10-19,"Apple Roundup: Negative Preannouncement, Samsung Deal",Zacks
Jan-10-19,AT&T Augments LTE Coverage to Benefit FirstNet Subscribers,Zacks
Jan-11-19,Sprint's 5G Test Bodes Well for Commercial Launch in 2019,Zacks
