date,action,name,rate,target
Oct-25-18,Downgrade,BofA/Merrill,Buy to Neutral,
Feb-21-19,Downgrade,BofA/Merrill,Neutral to Underperform,
Apr-29-19,Downgrade,JP Morgan,Neutral to Underweight,
