date,action,name,rate,target
Oct-31-18,Upgrade,Credit Suisse,Underperform to Neutral,
Feb-06-19,Upgrade,Credit Suisse,Neutral to Outperform,
Feb-13-19,Upgrade,Raymond James,Mkt Perform to Outperform,$13
