date,title,source
Oct-24-18,"Factors of Influence in 2018, Key Indicators and Opportunity within Inter Parfums, United Continental, Turning Point Brands, TPI Composites, Nelnet, and WAVE Life Sciences  New Research Emphasizes Economic Growth",GlobeNewswire
Oct-26-18,Turning Point Brands to Host Third Quarter 2018 Conference Call,Business Wire
Oct-29-18,Can Turning Point Brands Inc (NYSE:TPB) Maintain Its Strong Returns?,Simply Wall St.
Nov-06-18,Turning Point Brands Increases Common Stock Dividend,Business Wire
Nov-07-18,"Turning Point Brands, Inc. (TPB) Lags Q3 Earnings and Revenue Estimates",Zacks
Nov-07-18,"Turning Point Brands, Inc. Announces Third Quarter 2018 Results",Business Wire
Nov-13-18,Edited Transcript of TPB earnings conference call or presentation 7-Nov-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-14-18,Edited Transcript of TPB earnings conference call or presentation 7-Nov-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-15-18,Turning Point Brands Supports FDA Effort to Restrict Youth Access to Tobacco Products,Business Wire
Nov-26-18,Turning Point Brands Makes Strategic Investment in Canadian American Standard Hemp Inc.,Business Wire
Nov-27-18,Louisville company acquires stake in CBD producer,American City Business Journals
Dec-03-18,"Turning Point Brands, Inc. (NYSE:TPB) Loses Steam in the Eyes of Hedge Funds",Insider Monkey
Dec-04-18,Turning Point Brands Joins U.S. Hemp Roundtable Board of Directors,Business Wire
Dec-04-18,"Detailed Research: Economic Perspectives on NanoString Technologies, Tyson Foods, Welbilt, Immune Design, Turning Point Brands, and LGI Homes  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Jan-08-19,Turning Point Brands to Present at 2019 ICR Conference,Business Wire
Jan-15-19,Turning Point Brands Launches Nu-X Ventures,Business Wire
Jan-16-19,"Dont Sell Turning Point Brands, Inc. (NYSE:TPB) Before You Read This",Simply Wall St.
Feb-07-19,Will Soft Representatives Growth Mar Avon's (AVP) Q4 Earnings?,Zacks
Feb-07-19,Can Coca-Cola (KO) Keep Earnings Beat Trend Alive in Q4?,Zacks
Feb-11-19,Can PepsiCo (PEP) Retain Positive Earnings Trend in Q4?,Zacks
Feb-11-19,Will Currency be a Drag on Nu Skin's (NUS) Q4 Earnings?,Zacks
