date,title,source
Oct-17-18,Will Higher Prices Turn Things Around for Kimberly Clark?,Motley Fool
Oct-17-18,P&G ad about girl with skin condition generates millions of views,American City Business Journals
Oct-17-18,GE throws support behind Walsh's new coastal resilience plan,American City Business Journals
Oct-17-18,P&G: Gillette 3D printing lets men design own razors,American City Business Journals
Oct-17-18,"Waste not, want not: P&G venture aims to squeeze new life out of Italy's dirty diapers",Reuters
Oct-17-18,"Gillette Partners with Formlabs  a Boston Startup Defining the 3D-Printing Industry  to Pilot Razor Maker Concept, Enabling Consumers to Personalize and 3D Print Razor Handles",Business Wire
Oct-18-18,Day Ahead: Top 3 Things to Watch,Investing.com
Oct-18-18,P&G develops packaging distinguishable by touch,American City Business Journals
Oct-18-18,How To Use The EPS Rating To Evaluate Stocks,Investor's Business Daily
Oct-18-18,P&G introduces new product,American City Business Journals
Oct-18-18,Tampax Introduces New Menstrual Cup Worthy of All Vaginas,Business Wire
Oct-18-18,Procter & Gamble Reports Earnings With Negative Chart,Investopedia
Oct-18-18,Procter & Gamble is testing 3D printed Gillette razors,CNBC
Oct-18-18,"Waste not, want not: P&G venture aims to squeeze new life out of Italy's dirty diapers",Reuters
Oct-19-18,[$$] P&G Posts Strongest Sales Growth in Five Years,The Wall Street Journal
Oct-19-18,[$$] Betting on Procters Comeback Still a Gamble,The Wall Street Journal
Oct-19-18,Stocks - S&P Closes Flat Amid Earnings-Fueled Rally in Consumer Staples,Investing.com
Oct-19-18,US stocks wobble at the end of another shaky week of trading,Associated Press
Oct-19-18,Jim Cramer: With P&G You Want Single Stock Reward!,TheStreet.com
Oct-19-18,Cramer's game plan: Companies tied to China or the Fed are 'guilty until proven innocent',CNBC
Oct-19-18,Procter & Gamble Stock Soared on Strong Earnings,Barrons.com
Oct-19-18,Procter & Gamble and AmEx climb while AIG and DowDuPont dip,Associated Press
Oct-19-18,"US STOCKS-S&P falls on interest rate, trade concerns; P&G lifts Dow",Reuters
Oct-19-18,"Why Procter & Gamble, Skechers USA, and Synchrony Financial Jumped Today",Motley Fool
Oct-19-18,"Dow Gains, S&P 500 and Nasdaq Slip; Ford Hits 52-Week Low",TheStreet.com
