date,action,name,rate,target
Oct-19-18,Upgrade,JP Morgan,Neutral to Overweight,
Nov-06-18,Reiterated,BofA/Merrill,Neutral,$92 to $95
Dec-13-18,Upgrade,BofA/Merrill,Neutral to Buy,
Jan-11-19,Initiated,Evercore ISI,Outperform,$105
Mar-07-19,Initiated,Credit Suisse,Neutral,
Apr-08-19,Upgrade,Wells Fargo,Market Perform to Outperform,$78 to $115
Apr-24-19,Upgrade,Barclays,Equal Weight to Overweight,$94 to $112
