date,action,name,rate,target
Dec-17-18,Downgrade,ROTH Capital,Buy to Neutral,
Dec-18-18,Upgrade,Compass Point,Neutral to Buy,
Jan-09-19,Initiated,Stephens,Equal-Weight,
