date,title,source
Oct-30-18,ADW Capital Seeks Immediate Sale of PAR Technology,PR Newswire
Oct-31-18,"Stone House Capital Managements Returns, AUM, and Holdings",Insider Monkey
Nov-02-18,PAR Technology Corporation Releases Conference Call and Webcast Information for Fiscal 2018 Third Quarter Financial Results,Business Wire
Nov-07-18,PAR Technology: 3Q Earnings Snapshot,Associated Press
Nov-07-18,PAR Technology Corporation Announces 2018 Third Quarter Results,Business Wire
Nov-08-18,Edited Transcript of PAR earnings conference call or presentation 7-Nov-18 9:30pm GMT,Thomson Reuters StreetEvents
Nov-13-18,Edited Transcript of PAR earnings conference call or presentation 7-Nov-18 9:30pm GMT,Thomson Reuters StreetEvents
Nov-13-18,PAR Technology Unveils PAR IoT for Cloud-Based Remote Monitoring,Business Wire
Nov-14-18,Edited Transcript of PAR earnings conference call or presentation 7-Nov-18 9:30pm GMT,Thomson Reuters StreetEvents
Nov-15-18,"PAR Technology Subsidiary Announces $7.3 Million U.S. Navy Contract Award at Aguada, PR",Business Wire
Nov-16-18,"Recent Analysis Shows BioLineRx, Interlink Electronics, IMV INC, PAR Technology, Hudson Global, and Identiv Market Influences  Renewed Outlook, Key Drivers of Growth",GlobeNewswire
Dec-06-18,PAR Technology Corporation Announces CEO Transition,Business Wire
Jan-14-19,[$$] PAR Technology Announces Layoffs,The Wall Street Journal
Jan-14-19,PAR Technology Corporation Announces Alignment of Workforce with Focus on Key Strategic Priorities,Business Wire
