date,action,name,rate,target
Oct-23-18,Resumed,BofA/Merrill,Buy,$49
Nov-14-18,Upgrade,Robert W. Baird,Neutral to Outperform,
Nov-20-18,Initiated,RBC Capital Mkts,Outperform,$47
