date,action,name,rate,target
Jan-02-19,Upgrade,Sidoti,Neutral to Buy,
Feb-15-19,Downgrade,UBS,Buy to Neutral,$72 to $65
May-17-19,Initiated,Alembic Global Advisors,Overweight,$67
