date,title,source
Oct-17-18,What's Next For Dollar Tree Amid Icahn Interest? KeyBanc Weighs In,Benzinga
Oct-17-18,Icahn Takes Significant Stake in Dollar Tree,Investopedia
Oct-17-18,Todays Research Reports on Stocks to Watch: Walmart and Dollar Tree,ACCESSWIRE
Oct-25-18,Bear Stearns Commercial Mortgage Securities Trust 2006-TOP22 -- Moody's upgrades five and affirms two classes of BSCMS 2006-TOP22,Moody's
Oct-29-18,"New Research: Key Drivers of Growth for Natural Grocers by Vitamin Cottage, Synchrony Financial, Southern, Dollar Tree, Halliburton, and AMC Entertainment  Factors of Influence, Major Initiatives and Sustained Production",GlobeNewswire
Nov-05-18,[$$] Dollar Trees $9 Billion Problem: Family Dollar Isnt Paying Off,The Wall Street Journal
Nov-05-18,[$$] Dollar Tree's $9 Billion Problem: Family Dollar,The Wall Street Journal
Nov-09-18,Dollar Tree Stock Is as Big a Bargain as Its Wares,Barrons.com
Nov-13-18,10 Deeply Discounted Stocks to Buy,Kiplinger
Nov-13-18,Dollar Tree (DLTR) Earnings Expected to Grow: Should You Buy?,Zacks
Nov-14-18,10 Deeply Discounted Stocks to Buy,Kiplinger
Nov-15-18,"Dollar Tree, Inc. to Host Third Quarter Earnings Conference Call",Business Wire
Nov-16-18,Wells Fargo Commercial Mortgage Trust 2016-LC25 -- Moody's affirms seven classes of Wells Fargo Commercial Mortgage Trust 2016-LC25,Moody's
Nov-19-18,Larry Robbins Buys 7 Stocks in 3rd Quarter,GuruFocus.com
Nov-20-18,"Chuck Akre's Firm Takes an Interest in Focus Financial, Adds to Dollar Tree",GuruFocus.com
Nov-23-18,Factors Likely to Shape Dollar Tree's (DLTR) Earnings in Q3,Zacks
