date,title,source
Oct-18-18,"Report: D.C. United in talks with Amazon, others for jersey sponsorship",American City Business Journals
Oct-18-18,Leidos (LDOS) Q3 Earnings Preview: What to Know Ahead of the Release,Zacks
Oct-22-18,Will Lower 737 Deliveries Mar Boeing's (BA) Q3 Earnings?,Zacks
Oct-22-18,5 buyers were in the mix for Engility before SAIC won out,American City Business Journals
Oct-22-18,"The Zacks Analyst Blog Highlights: Boeing, L3, Leidos and Lockheed",Zacks
Oct-23-18,"Hitachi subsidiary closes REAN Cloud deal, accelerates federal market push",American City Business Journals
Oct-24-18,"Defense Stocks' Q3 Earnings Due on Oct 25: LLL, RTN, LDOS",Zacks
Oct-25-18,Leidos Holdings Inc (LDOS) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-25-18,Edited Transcript of LDOS earnings conference call or presentation 25-Oct-18 12:00pm GMT,Thomson Reuters StreetEvents
Oct-25-18,Leidos (LDOS) Tops Q3 Earnings Estimates,Zacks
Oct-25-18,Leidos: 3Q Earnings Snapshot,Associated Press
Oct-25-18,"Leidos Holdings, Inc. Reports Third Quarter Fiscal Year 2018 Results",PR Newswire
