date,action,name,rate,target
Oct-23-18,Upgrade,BofA/Merrill,Underperform to Neutral,
Dec-04-18,Initiated,Jefferies,Hold,
Jan-23-19,Downgrade,RBC Capital Mkts,Outperform to Sector Perform,
Feb-13-19,Initiated,Seaport Global Securities,Neutral,
