date,action,name,rate,target
Oct-18-18,Upgrade,Vertical Research,Sell to Hold,
Dec-19-18,Upgrade,Stifel,Hold to Buy,
Mar-29-19,Downgrade,Janney,Buy to Neutral,
May-03-19,Upgrade,Janney,Neutral to Buy,$86
