date,action,name,rate,target
Oct-18-18,Initiated,Robert W. Baird,Outperform,
Nov-09-18,Reiterated,Monness Crespi & Hardt,Buy,$43 to $40
Nov-29-18,Initiated,Berenberg,Buy,$41
Dec-13-18,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
Feb-08-19,Reiterated,Monness Crespi & Hardt,Buy,$40 to $42
