date,action,name,rate,target
Nov-07-18,Downgrade,Raymond James,Outperform to Mkt Perform,
Nov-07-18,Downgrade,JMP Securities,Mkt Outperform to Mkt Perform,
Nov-08-18,Reiterated,B. Riley FBR,Neutral,$13.50 to $12.50
