date,action,name,rate,target
Oct-22-18,Resumed,Goldman,Neutral,$31
Oct-25-18,Reiterated,RBC Capital Mkts,Outperform,$30 to $66
Nov-12-18,Upgrade,Morgan Stanley,Underweight to Equal-Weight,$28
Feb-26-19,Initiated,Evercore ISI,Outperform,$50
Mar-06-19,Upgrade,Raymond James,Underperform to Mkt Perform,
Mar-18-19,Reiterated,Morgan Stanley,Equal-Weight,$28 to $24
