date,action,name,rate,target
Jan-04-19,Reiterated,Needham,Buy,$42 to $36
Jan-04-19,Downgrade,The Benchmark Company,Buy to Hold,
May-09-19,Upgrade,The Benchmark Company,Hold to Buy,$19
