date,action,name,rate,target
Nov-29-18,Reiterated,The Benchmark Company,Buy,$100 to $81
Dec-12-18,Initiated,HSBC Securities,Hold,$71
Jan-08-19,Downgrade,Morgan Stanley,Overweight to Equal-Weight,
