date,action,name,rate,target
Nov-16-18,Initiated,KeyBanc Capital Mkts,Overweight,$110
Dec-26-18,Upgrade,Standpoint Research,Hold to Buy,
Jan-07-19,Reiterated,Telsey Advisory Group,Outperform,$100 to $86
Feb-26-19,Resumed,Citigroup,Neutral,$78
Mar-06-19,Reiterated,Telsey Advisory Group,Outperform,$86 to $88
Mar-20-19,Initiated,Evercore ISI,In-line,$80
Mar-21-19,Upgrade,Gordon Haskett,Accumulate to Buy,
Apr-18-19,Reiterated,Telsey Advisory Group,Outperform,$88 to $92
Apr-29-19,Upgrade,Barclays,Equal Weight to Overweight,$85 to $115
