date,title,source
Oct-26-18,Heres How P/E Ratios Can Help Us Understand Owens-Illinois Inc (NYSE:OI),Simply Wall St.
Oct-30-18,Owens-Illinois (OI) Meets Q3 Earnings Estimates,Zacks
Oct-30-18,Owens-Illinois: 3Q Earnings Snapshot,Associated Press
Oct-30-18,O-I REPORTS THIRD QUARTER 2018 RESULTS,GlobeNewswire
Oct-31-18,Edited Transcript of OI earnings conference call or presentation 31-Oct-18 12:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,"O-I to Host Investor Day on November 14, 2018",GlobeNewswire
Nov-05-18,"Report: Exploring Fundamental Drivers Behind MRC Global, Exact Sciences, Owens-Illinois, Copart, Cognizant Technology Solutions, and Owens & Minor  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Nov-12-18,O-I ACQUIRES NEARLY 50 PERCENT INTEREST IN EMPRESAS COMEGUA S.A.,GlobeNewswire
Nov-13-18,"Francisco Garcia Parames Loads Up on Aryzta, Buys 5 New Stocks in 3rd Quarter",GuruFocus.com
Nov-14-18,Owens-Illinois (OI) Acquires 50% Stake in Empresas Comegua,Zacks
Nov-14-18,"Owens-Illinois announces dividend, more than $300 mln more for stock buybacks",MarketWatch
Nov-14-18,O-I Presents the Next Phase of Its Transformational Journey; Company Initiates a Dividend and Increases Its Share Repurchase Program,GlobeNewswire
Nov-20-18,O-I CFO to Present at the Citi 2018 Basic Materials Conference,GlobeNewswire
Nov-23-18,"Owens-Illinois Rides on Favorable Demand, High Debt a Woe",Zacks
Nov-28-18,"At US$17.94, Is Owens-Illinois Inc (NYSE:OI) Worth Looking At Closely?",Simply Wall St.
Nov-29-18,Why Is Owens-Illinois (OI) Up 17.2% Since Last Earnings Report?,Zacks
Dec-24-18,"Investors Are Undervaluing Owens-Illinois, Inc. (NYSE:OI) By 20.58%",Simply Wall St.
Dec-26-18,"Owens-Illinois Poised on Favorable Glass Demand, Debt Rises",Zacks
Jan-04-19,Should Value Investors Pick Owens-Illinois (OI) Stock?,Zacks
Jan-04-19,Here's Why Owens-Illinois (OI) is Worth Buying Right Now,Zacks
Jan-09-19,O-I Announces Fourth Quarter and Full Year 2018 Earnings Conference Call and Webcast,GlobeNewswire
Jan-14-19,Bemis' (BMS) Stock Up 13% in 6 Months: Can It Gain Further?,Zacks
Jan-15-19,Reasons to Add Sealed Air (SEE) Stock to Your Portfolio Now,Zacks
Jan-16-19,"Investors In Owens-Illinois, Inc. (NYSE:OI) Should Consider This Data",Simply Wall St.
