date,title,source
Oct-17-18,Silgan Holdings (SLGN) Q3 Earnings Preview: What to Watch Ahead of the Release,Zacks
Oct-24-18,Edited Transcript of SLGN earnings conference call or presentation 24-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Oct-24-18,Silgan Holdings Inc (SLGN) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-24-18,Silgan Holdings (SLGN) Lags Q3 Earnings Estimates,Zacks
Oct-24-18,Silgan: 3Q Earnings Snapshot,Associated Press
Oct-24-18,Silgan Announces Record Third Quarter Earnings,Business Wire
Oct-25-18,Edited Transcript of SLGN earnings conference call or presentation 24-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Oct-26-18,Is Silgan Holdings Inc (NASDAQ:SLGN) Excessively Paying Its CEO?,Simply Wall St.
Oct-26-18,"Silgan Holdings (SLGN) Q3 Earnings Miss, Sales Top, View Cut",Zacks
Nov-05-18,"Report: Exploring Fundamental Drivers Behind Cloud Peak Energy, American Electric Power, Forum Energy Technologies, Lattice Semiconductor, Stratasys, and Silgan  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Nov-08-18,Edited Transcript of SLGN earnings conference call or presentation 24-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-08-18,Silgan Declares Quarterly Dividend,Business Wire
Nov-15-18,Dispensing Systems Buyout Aids Silgan Holdings Amid Inflation,Zacks
Dec-26-18,Estimating The Intrinsic Value Of Silgan Holdings Inc. (NASDAQ:SLGN),Simply Wall St.
Dec-27-18,Silgan Holdings Rides on Dispensing Systems Acquisition,Zacks
Jan-02-19,"Silgan to Release Fourth Quarter and Full Year 2018 Earnings Results on January 29, 2019",Business Wire
Jan-29-19,Silgan: 4Q Earnings Snapshot,Associated Press
Jan-29-19,"Silgan Announces 2018 Earnings, a 26 Percent Increase Over 2017, and Record Cash Generation",Business Wire
Jan-30-19,"Silgan Holdings (SLGN) Q4 Earnings, Revenues Top Estimates",Zacks
Jan-31-19,Silgan Holdings Inc (SLGN) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Feb-05-19,"Investor Expectations to Drive Momentum within Meritage, Silgan, Modine Manufacturing, Comtech Telecommunications, Martin Midstream Partners, and Donnelley Financial Solutions  Discovering Underlying Factors of Influence",GlobeNewswire
Feb-11-19,Is Now The Time To Look At Buying Silgan Holdings Inc. (NASDAQ:SLGN)?,Simply Wall St.
Feb-11-19,Silgan Rides on Dispensing Systems Buyout Amid Inflation,Zacks
Feb-19-19,Here's Why Should You Hold on to Silgan (SLGN) at the Moment,Zacks
Feb-27-19,Silgan Increases Dividend for 15th Consecutive Year since Initiation and Declares Quarterly Dividend,Business Wire
Feb-28-19,Silgan Holdings (SLGN) Raises Quarterly Dividend by 10%,Zacks
Mar-04-19,What Should Investors Know About Silgan Holdings Inc.s (NASDAQ:SLGN) Earnings Trend?,Simply Wall St.
Mar-15-19,Silgan Holdings (SLGN) Up 22% YTD: What's Driving the Stock?,Zacks
Mar-25-19,"Silgan to Release First Quarter 2019 Earnings Results on April 24, 2019",Business Wire
Mar-26-19,Who Has Been Selling Silgan Holdings Inc. (NASDAQ:SLGN) Shares?,Simply Wall St.
Apr-01-19,Silgan Holdings Appoints Anthony J. Allott as Chairman of the Board and Adam J. Greenlee as President,Business Wire
Apr-10-19,4 Top Industrial Stocks to Buy Ahead of This Earnings Season,Zacks
Apr-12-19,Pentair (PNR) to Report Q1 Earnings: What's in the Offing?,Zacks
Apr-17-19,Silgan Holdings (SLGN) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks
Apr-18-19,Caterpillar (CAT) to Report Q1 Earnings: What's in Store?,Zacks
Apr-24-19,Silgan Holdings Inc (SLGN) Q1 2019 Earnings Call Transcript,Motley Fool
Apr-24-19,Silgan: 1Q Earnings Snapshot,Associated Press
Apr-24-19,Silgan Announces Record First Quarter Earnings and Confirms Full Year Earnings Outlook,Business Wire
Apr-25-19,Edited Transcript of SLGN earnings conference call or presentation 24-Apr-19 3:00pm GMT,Thomson Reuters StreetEvents
Apr-26-19,Edited Transcript of SLGN earnings conference call or presentation 24-Apr-19 3:00pm GMT,Thomson Reuters StreetEvents
Apr-29-19,Were Hedge Funds Right About Flocking Into Silgan Holdings Inc. (SLGN) ?,Insider Monkey
Apr-29-19,Silgan Holdings (SLGN) Q1 Earnings and Revenues Top Estimates,Zacks
May-03-19,Is Silgan Holdings Inc.s (NASDAQ:SLGN) Return On Capital Employed Any Good?,Simply Wall St.
May-07-19,Silgan Declares Quarterly Dividend,Business Wire
May-21-19,Silgan Holdings (NASDAQ:SLGN) Shareholders Booked A 24% Gain In The Last Five Years,Simply Wall St.
May-24-19,Why Is Silgan (SLGN) Up 0.9% Since Last Earnings Report?,Zacks
Jun-04-19,Silgan Announces Footprint Optimization in Metal Container Business,Business Wire
