date,action,name,rate,target
Nov-09-18,Upgrade,Canaccord Genuity,Hold to Buy,$16 to $20
Mar-05-19,Downgrade,SVB Leerink,Outperform to Mkt Perform,
Mar-20-19,Initiated,SunTrust,Buy,
May-13-19,Downgrade,JP Morgan,Neutral to Underweight,
