date,action,name,rate,target
Jan-15-19,Downgrade,CIBC,Sector Outperform to Neutral,
Mar-19-19,Resumed,B. Riley FBR,Neutral,$38.40
Apr-22-19,Upgrade,TD Securities,Hold to Buy,
