date,action,name,rate,target
Nov-13-18,Upgrade,Goldman,Neutral to Buy,
Jan-02-19,Initiated,Monness Crespi & Hardt,Buy,$30
Feb-20-19,Reiterated,Monness Crespi & Hardt,Buy,$30 to $37
May-09-19,Reiterated,Needham,Buy,$30 to $26
May-09-19,Downgrade,Monness Crespi & Hardt,Buy to Neutral,
