date,action,name,rate,target
Nov-30-18,Downgrade,DNB Markets,Buy to Hold,
Jan-23-19,Upgrade,JP Morgan,Neutral to Overweight,
Feb-12-19,Upgrade,DNB Markets,Hold to Buy,
