date,action,name,rate,target
Oct-30-18,Upgrade,BofA/Merrill,Neutral to Buy,
Jan-14-19,Downgrade,KeyBanc Capital Mkts,Overweight to Sector Weight,
Feb-07-19,Initiated,Loop Capital,Buy,
