date,title,source
Oct-23-18,Delayed state offering stalls Egypt's surging share sales,Reuters
Nov-01-18,The Eastern Company Declares Regular Quarterly Cash Dividend,Business Wire
Nov-05-18,Should You Worry About The Eastern Companys (NASDAQ:EML) CEO Pay?,Simply Wall St.
Nov-08-18,The Eastern Company (NASDAQ:EML): 4 Days To Buy Before The Ex-Dividend Date,Simply Wall St.
Nov-12-18,Edited Transcript of EML earnings conference call or presentation 6-Nov-18 2:00pm GMT,Thomson Reuters StreetEvents
Nov-15-18,"Detailed Research: Economic Perspectives on Knight-Swift Transportation, Benitec Biopharma, Eastern, Kiniksa Pharmaceuticals, Qualstar, and Nomura Holdings Inc ADR  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Dec-04-18,What Investors Should Know About The Eastern Companys (NASDAQ:EML) Financial Strength,Simply Wall St.
Feb-06-19,The Eastern Company Declares Regular Quarterly Cash Dividend,Business Wire
Feb-12-19,Is The Eastern Company (NASDAQ:EML) An Attractive Dividend Stock?,Simply Wall St.
Feb-26-19,The Eastern Company Reports Record Earnings of $2.31 Per Diluted Share for the Full Year of 2018,Business Wire
Feb-28-19,The Eastern Company Will Nominate Peggy B. Scott to Join Its Board of Directors,Business Wire
Mar-04-19,Should The Eastern Company (NASDAQ:EML) Focus On Improving This Fundamental Metric?,Simply Wall St.
Mar-11-19,"MIDEAST STOCKS-Banks lead Saudi lower, blue chips gain in Egypt",Reuters
Mar-14-19,"The Eastern Co (EML) Files 10-K for the Fiscal Year Ended on December 31, 2018",GuruFocus.com
