date,action,name,rate,target
Dec-18-18,Downgrade,RBC Capital Mkts,Top Pick to Outperform,
Jan-07-19,Upgrade,MoffettNathanson,Neutral to Buy,
Jan-29-19,Resumed,Jefferies,Hold,$85
