date,action,name,rate,target
Oct-26-18,Downgrade,BMO Capital Markets,Outperform to Market Perform,$55 to $40
Nov-14-18,Downgrade,Morgan Stanley,Equal-Weight to Underweight,
Nov-20-18,Upgrade,Goldman,Neutral to Buy,
Dec-06-18,Initiated,MKM Partners,Buy,$28
