date,action,name,rate,target
Nov-07-18,Upgrade,First Analysis Sec,Neutral to Outperform,$47 to $43
Apr-16-19,Upgrade,UBS,Neutral to Buy,$43 to $54
Jun-21-19,Upgrade,Jefferies,Hold to Buy,$50 to $62
