date,action,name,rate,target
Apr-01-19,Upgrade,B. Riley FBR,Neutral to Buy,$86 to $100
Apr-12-19,Downgrade,Desjardins,Buy to Hold,
May-13-19,Downgrade,RBC Capital Mkts,Outperform to Sector Perform,
