date,title,source
Oct-18-18,Local public companies with the most women board members,American City Business Journals
Oct-25-18,CubeSmart (CUBE) Surpasses Q3 FFO and Revenue Estimates,Zacks
Oct-25-18,CubeSmart: 3Q Earnings Snapshot,Associated Press
Oct-25-18,CubeSmart Reports Third Quarter 2018 Results,GlobeNewswire
Oct-29-18,Edited Transcript of CUBE earnings conference call or presentation 26-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Oct-31-18,"Detailed Research: Economic Perspectives on Corporate Office Properties Trust, Pentair plc, Axis Capital, Lithia Motors, CubeSmart, and Brown & Brown  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Oct-31-18,Edited Transcript of CUBE earnings conference call or presentation 26-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Dec-10-18,How CubeSmart Will Weather Storage Supply Dynamics in 2019,Motley Fool
Dec-13-18,CubeSmart Announces 6.7% Increase in Quarterly Common Dividend,GlobeNewswire
Dec-14-18,CubeSmart (CUBE) Increases Dividend by 6.7% on Solid Cash Flow,Zacks
Jan-15-19,CubeSmart Announces the Date of Its Fourth Quarter 2018 Earnings Release and Conference Call,GlobeNewswire
Jan-18-19,CubeSmart Announces Tax Allocations of 2018 Distributions,GlobeNewswire
Jan-24-19,CubeSmart Announces Pricing of 4.375% Senior Unsecured Notes Due 2029,GlobeNewswire
Feb-14-19,Should You Be Impressed By CubeSmarts (NYSE:CUBE) ROE?,Simply Wall St.
