date,action,name,rate,target
Nov-08-18,Reiterated,Imperial Capital,Outperform,$190 to $195
Dec-27-18,Upgrade,Wellington Shields,Hold to Buy,
Jan-28-19,Downgrade,Wellington Shields,Buy to Gradually Accumulate,
Feb-15-19,Reiterated,Needham,Buy,$192 to $215
