date,action,name,rate,target
Nov-08-18,Upgrade,Raymond James,Mkt Perform to Outperform,
Nov-26-18,Upgrade,Jefferies,Hold to Buy,
Apr-02-19,Upgrade,Credit Suisse,Neutral to Outperform,$20 to $34
Apr-03-19,Upgrade,Raymond James,Outperform to Strong Buy,$32
Apr-12-19,Resumed,Deutsche Bank,Buy,$40
Apr-22-19,Initiated,JP Morgan,Overweight,
Jun-05-19,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
Jun-12-19,Upgrade,Rosenblatt,Neutral to Buy,$24 to $22
