date,title,source
Oct-19-18,"Market Trends Toward New Normal in Endeavour Silver, Triton International, Resonant, Radware, Horizon Pharma Public, and Ensco plc  Emerging Consolidated Expectations, Analyst Ratings",GlobeNewswire
Oct-23-18,Resonant Releases Details of its Breakthrough XBAR Resonator Technology for 5G Mobile Devices,GlobeNewswire
Oct-30-18,"Resonant to Host Third Quarter 2018 Financial Results Conference Call on Tuesday, November 13th at 1:30 p.m. Pacific Standard Time",GlobeNewswire
Oct-31-18,Resonant Inc. Names Martin McDermut as CFO,GlobeNewswire
Nov-06-18,Resonant (RESN) May Report Negative Earnings: Know the Trend Ahead of Next Week's Release,Zacks
Nov-08-18,Resonant Inc. to Present at the Craig-Hallum 9th Annual Alpha Select Conference,GlobeNewswire
Nov-26-18,Resonant Inc. Initiates $4 Million Stock Repurchase Program,GlobeNewswire
Nov-29-18,"Report: Exploring Fundamental Drivers Behind Resonant, Constellation Brands, Masimo, Tetraphase Pharmaceuticals, LivaNova, and Penumbra  New Horizons, Emerging Trends, and Upcoming Developments",GlobeNewswire
Nov-30-18,What Percentage Of Resonant Inc (NASDAQ:RESN) Shares Do Insiders Own?,Simply Wall St.
Dec-10-18,Resonant Inc. Launches Filter IP Standard Library; Leading Power Amplifier Vendor Licenses First Fast-Track Quadplexer Solution from the Library,GlobeNewswire
Dec-18-18,Resonant Inc. Signs New License Agreement with a Leading Chinese Optoelectronics Company that has Targeted the RFFE Market for Expanded Growth,GlobeNewswire
Jan-02-19,Resonant Inc. Enters 2019 with Over 20 Devices Accepted by Customers,GlobeNewswire
Jan-03-19,Resonant Inc. Expands Relationship with its Largest Tier 1 Customer,GlobeNewswire
Jan-04-19,Resonant Inc. to Present at the 21st Annual Needham Growth Conference,GlobeNewswire
Jan-09-19,Resonant Inc. Adds New Filter IP Standard Library and 5G Information to Company Website,GlobeNewswire
Jan-14-19,Resonant Inc. Beats Milestone of 10 Devices Shipped for Royalty Revenues in 2018,GlobeNewswire
Jan-16-19,Resonant Inc. Presents Updated Company Presentation,GlobeNewswire
Jan-18-19,What You Must Know About Resonant Inc.s (NASDAQ:RESN) Beta Value,Simply Wall St.
Feb-01-19,"Report: Developing Opportunities within Medidata Solutions, National Instruments, A10 Networks, Cal-Maine Foods, Century Communities, and Resonant  Future Expectations, Projections Moving into 2019",GlobeNewswire
Feb-11-19,Resonant Inc. Provides Update on Breakthrough XBAR Technology for 5G Mobile Devices,GlobeNewswire
Feb-25-19,"Resonant Announces Performance Data of First XBAR Filter; Device Demonstrates the Potential for Wide Bandwidth, Low Insertion Loss, Small Size at High Frequency for 5G Mobile Devices",GlobeNewswire
Feb-27-19,"Resonant to Host Fourth Quarter and Full Year 2018 Financial Results Conference Call on Thursday, March 14th at 1:30 p.m. Pacific Daylight Time",GlobeNewswire
Mar-04-19,Resonant Provides Update on MWC 2019 Barcelona,GlobeNewswire
Mar-07-19,Does Resonants Share Price Gain of 51% Match Its Business Performance?,Simply Wall St.
Mar-14-19,Resonant Inc. Reports Fourth Quarter and Full Year 2018 Financial Results and Provides Business Update,Business Wire
Mar-20-19,Resonant Inc. to Present at the Spring Investor Summit 2019,ACCESSWIRE
Mar-29-19,Resonant Inc. Expands Relationship with Its Largest Tier 1 Customer,ACCESSWIRE
Apr-01-19,Resonant Inc. Signs New License Agreements with Existing Customer,ACCESSWIRE
Apr-08-19,Resonant Inc. Receives Approximately $1 Million in Gross Proceeds,ACCESSWIRE
Apr-25-19,"Resonant to Host First Quarter 2019 Financial Results Conference Call on Wednesday, May 8th at 1:30 p.m. Pacific Daylight Time",ACCESSWIRE
May-01-19,Resonant (RESN) May Report Negative Earnings: Know the Trend Ahead of Q1 Release,Zacks
May-02-19,Resonant Inc. to Participate in Upcoming Investor Conferences,ACCESSWIRE
May-08-19,Resonant Inc. Reports First Quarter 2019 Financial Results and Provides Business Update,ACCESSWIRE
May-23-19,Do Insiders Own Shares In Resonant Inc. (NASDAQ:RESN)?,Simply Wall St.
Jun-10-19,Resonant Inc. to Participate on 5G: Builders and Beneficiaries Panel,ACCESSWIRE
