date,title,source
Oct-29-18,Oritani Financial (ORIT) Q1 Earnings Top Estimates,Zacks
Oct-29-18,Oritani: Fiscal 1Q Earnings Snapshot,Associated Press
Oct-29-18,Oritani Financial Corp. Announces Dividend and Quarterly Results,GlobeNewswire
Nov-20-18,Oritani Financial Corp. Announces $0.15 Special Dividend,GlobeNewswire
Dec-25-18,Did Oritani Financial Corp. (NASDAQ:ORIT) Insiders Buy Up More Shares?,Simply Wall St.
Jan-24-19,Oritani Financial (ORIT) Q2 Earnings and Revenues Beat Estimates,Zacks
Jan-24-19,Oritani: Fiscal 2Q Earnings Snapshot,Associated Press
Jan-24-19,Oritani Financial Corp. Announces Dividend and 2nd Quarter Results,GlobeNewswire
Jan-30-19,How Much Did Oritani Financial Corp.s (NASDAQ:ORIT) CEO Pocket Last Year?,Simply Wall St.
Feb-05-19,Top Ranked Income Stocks to Buy for February 5th,Zacks
Feb-07-19,5 Bank Stocks That Pay Big Dividends to Shareholders,InvestorPlace
Feb-07-19,Oritani Financial (ORIT) Is Up 2.04% in One Week: What You Should Know,Zacks
Feb-07-19,Top Ranked Income Stocks to Buy for February 7th,Zacks
Feb-08-19,Top Ranked Income Stocks to Buy for February 8th,Zacks
Feb-14-19,Top Ranked Income Stocks to Buy for February 14th,Zacks
Feb-19-19,Moving Average Crossover Alert: Oritani Financial,Zacks
Mar-05-19,Is Oritani Financial Corp.s (NASDAQ:ORIT) P/E Ratio Really That Good?,Simply Wall St.
Apr-17-19,Earnings Preview: Oritani Financial (ORIT) Q3 Earnings Expected to Decline,Zacks
Apr-22-19,Oritani: Fiscal 3Q Earnings Snapshot,Associated Press
Apr-22-19,Oritani Financial Corp. Announces Dividend and 3rd Quarter Results,GlobeNewswire
May-07-19,Hedge Fund Sentiment Is Stagnant On Oritani Financial Corp. (ORIT),Insider Monkey
