date,action,name,rate,target
Nov-08-18,Reiterated,Needham,Buy,$65 to $74
Nov-09-18,Reiterated,BofA/Merrill,Buy,$54 to $72
Dec-07-18,Initiated,Wedbush ,Outperform,$72
Jan-29-19,Downgrade,Raymond James,Outperform to Mkt Perform,
Feb-11-19,Downgrade,Wedbush ,Outperform to Neutral,
Feb-28-19,Reiterated,Needham,Buy,$74 to $90
Feb-28-19,Reiterated,BofA/Merrill,Buy,$72 to $90
May-02-19,Reiterated,BofA/Merrill,Buy,$90 to $105
Jun-07-19,Initiated,Goldman,Buy,$111
