date,title,source
Oct-24-18,Ingevity reports third quarter 2018 financial results,Business Wire
Oct-26-18,Ingevity (NGVT) Beats Earnings & Revenue Estimates in Q3,Zacks
Oct-26-18,Edited Transcript of NGVT earnings conference call or presentation 25-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,Ingevity authorizes additional $350 million share repurchase,Business Wire
Nov-05-18,"Report: Developing Opportunities within Denbury Resources, Boston Properties, Ingevity, Terex, A10 Networks, and Commercial Metals  Future Expectations, Projections Moving into 2018",GlobeNewswire
Nov-07-18,Ingevity Announces $350M Share Repurchase Authorization,Zacks
Nov-15-18,What Do Analysts Think About Ingevity Corporations (NYSE:NGVT) Future?,Simply Wall St.
Nov-21-18,CE or NGVT: Which Is the Better Value Stock Right Now?,Zacks
Nov-21-18,Ingevity (NGVT) Up 16% in 6 Months: What's Driving the Stock?,Zacks
Nov-28-18,Ingevitys pine-based resin helps road markings save lives,Business Wire
Nov-30-18,US Specialty Chemicals Volumes Up in October: 3 Stocks to Buy,Zacks
Dec-03-18,Reasons to Hold International Flavors (IFF) in Your Portfolio,Zacks
Dec-03-18,Here's Why Ingevity (NGVT) Stock is Worth Buying Right Now,Zacks
Dec-06-18,"Ingevity begins production at new activated carbon extrusion plant in Changshu, China",Business Wire
Dec-06-18,Here's Why You Should Hold Commercial Metals in Your Portfolio,Zacks
Dec-06-18,Mosaic (MOS) Up 20% in 6 Months: What's Behind the Rally?,Zacks
Dec-10-18,Newmont Provides Updated Production & Cost Guidance for FY19,Zacks
Dec-10-18,Eastman Chemical's (EMN) Board Announces 11% Hike in Dividend,Zacks
Dec-10-18,Here's Why You Should Buy Celanese (CE) Stock Right Now,Zacks
Dec-10-18,Ingevity to acquire CapaTM caprolactone division of Perstorp Holding AB,Business Wire
