date,action,name,rate,target
Dec-14-18,Reiterated,Dougherty & Company  ,Buy,$36 to $40
Dec-14-18,Reiterated,B. Riley FBR,Buy,$36 to $42.50
Dec-14-18,Downgrade,Loop Capital,Buy to Hold,
