date,title,source
Oct-18-18,RLH Corporation Announces Leadership Changes,GlobeNewswire
Oct-23-18,RLH Corporation Announces Third Quarter 2018 Earnings Conference Call to be Held November 5th,GlobeNewswire
Oct-23-18,RLH Corporation Debuts Streamlined Redlion.com,GlobeNewswire
Oct-29-18,Red Lion Hotels (RLH) Q3 Earnings Preview: Here's What to Look Out For,Zacks
Oct-30-18,Hotel RL Debuts One-of-a-Kind Guest Experience Through Apple TV,GlobeNewswire
Nov-02-18,RLH Corporation to Engage HEI Hotels and Resorts for Management of Hotel RL Baltimore,GlobeNewswire
Nov-05-18,RLH Corporation Reports Third Quarter 2018 Results,GlobeNewswire
Nov-06-18,Edited Transcript of RLH earnings conference call or presentation 5-Nov-18 10:00pm GMT,Thomson Reuters StreetEvents
Nov-13-18,"IDeaS Helps RLH Corporation Redefine Revenue Strategy, Transform Its Business",PR Newswire
Nov-14-18,RLH Corporation Sees Strong Momentum in 2018,GlobeNewswire
Nov-15-18,"Analysis: Positioning to Benefit within Red Lion Hotels, P.A.M. Transportation Services, Champions Oncology, Kingstone Companies, Applied DNA Sciences, and Innodata  Research Highlights Growth, Revenue, and Consolidated Results",GlobeNewswire
Nov-20-18,Red Lion Hotels parent company heading toward record year for franchising profit margin,American City Business Journals
Nov-26-18,RLH Properties acquires the emblematical Hotel Villa Magna in Madrid for 210 million from the Dou Group,PR Newswire
Dec-10-18,RLH Corporation Set to Open Beach Front Hotel RL on Miami Beach,GlobeNewswire
Dec-13-18,Edited Transcript of RLH earnings conference call or presentation 8-May-18 9:00pm GMT,Thomson Reuters StreetEvents
