date,action,name,rate,target
Nov-28-18,Initiated,UBS,Buy,$140
Dec-19-18,Downgrade,JP Morgan,Overweight to Neutral,
Jan-02-19,Upgrade,Citigroup,Neutral to Buy,
Jan-03-19,Initiated,Deutsche Bank,Hold,$108
Apr-08-19,Upgrade,Evercore ISI,In-line to Outperform,
Apr-24-19,Upgrade,Needham,Buy to Strong Buy,$146 to $155
