date,action,name,rate,target
Oct-29-18,Upgrade,Evercore ISI,In-line to Outperform,
Oct-29-18,Reiterated,Cowen,Market Perform,$45 to $42
Nov-05-18,Upgrade,Tudor Pickering,Hold to Buy,
Jan-10-19,Initiated,Stephens,Overweight,$35
