date,action,name,rate,target
Dec-20-18,Upgrade,Sandler O'Neill,Hold to Buy,
Feb-13-19,Downgrade,Sandler O'Neill,Buy to Hold,
May-02-19,Upgrade,Piper Jaffray,Neutral to Overweight,$15.50 to $17
