date,title,source
Oct-19-18,"Rimini Street to Report Third Quarter 2018 Financial Results on November 8, 2018",Business Wire
Nov-05-18,Rimini Street Receives 100 Percent Renewable Energy Certification for Data Center Operations,Business Wire
Nov-08-18,Rimini Street Announces Fiscal Third Quarter 2018 Financial Results,Business Wire
Nov-09-18,Appellate Court to Consider Rimini Street Appeal of Injunction,Business Wire
Nov-15-18,Rimini Street Expands Investment and Operations in Asia-Pacific,Business Wire
Nov-21-18,"Detailed Research: Economic Perspectives on OpGen, Viavi Solutions, Domo, LM Funding America, Orion Energy, and Rimini Street  What Drives Growth in Today's Competitive Landscape",GlobeNewswire
Nov-26-18,U.S. Solicitor General and Others Support Rimini Street Position in Supreme Court Case,Business Wire
Nov-29-18,Tokyo Gas Switches to Rimini Street Support for SAP Applications,Business Wire
Dec-03-18,"Is Rimini Street, Inc. (NASDAQ:RMNI) a Good Investment Right Now?",Insider Monkey
Dec-20-18,Rimini Street to Present at the Needham Growth Conference,Business Wire
Jan-18-19,"Investors Are Undervaluing Rimini Street, Inc. (NASDAQ:RMNI) By 47.2%",Simply Wall St.
Jan-22-19,Prominent Trade Consulting Firm in South Korea Switches to Rimini Street Support for Its Oracle Database,Business Wire
