date,action,name,rate,target
Nov-07-18,Downgrade,ROTH Capital,Buy to Neutral,
Nov-07-18,Downgrade,JP Morgan,Overweight to Neutral,
Nov-08-18,Reiterated,Imperial Capital,Outperform,$42 to $36
Nov-08-18,Reiterated,Imperial Capital,Outperform,$42 to $36
Jan-09-19,Downgrade,Jefferies,Buy to Hold,
