date,action,name,rate,target
Nov-07-18,Reiterated,BofA/Merrill,Buy,$60 to $62
Nov-09-18,Reiterated,Imperial Capital,In-line,$45 to $55
Nov-12-18,Downgrade,Macquarie,Outperform to Neutral,
Dec-06-18,Reiterated,BofA/Merrill,Neutral,$62 to $68
Feb-22-19,Upgrade,Jefferies,Hold to Buy,$75
Feb-28-19,Reiterated,BofA/Merrill,Buy,$68 to $72
May-01-19,Reiterated,BofA/Merrill,Buy,$72 to $86
