date,action,name,rate,target
Nov-01-18,Reiterated,Barclays,Underweight,$77 to $75
Nov-20-18,Initiated,Stephens,Overweight,
Mar-04-19,Upgrade,Vertical Research,Hold to Buy,
Mar-12-19,Upgrade,KeyBanc Capital Markets,Sector Weight to Overweight,$93
