date,action,name,rate,target
Nov-05-18,Resumed,Credit Suisse,Outperform,
Nov-05-18,Resumed,Citigroup,Buy,
Nov-09-18,Resumed,Loop Capital,Buy,
Nov-14-18,Initiated,Buckingham Research,Buy,$106
Mar-08-19,Resumed,Goldman,Neutral,$81
Mar-21-19,Reiterated,Jefferies,Buy,$108 to $112
Apr-18-19,Downgrade,RBC Capital Mkts,Outperform to Sector Perform,$100 to $87
May-20-19,Initiated,Morgan Stanley,Equal-Weight,$82
