date,action,name,rate,target
Nov-01-18,Reiterated,Barclays,Underweight,$3.70 to $3.40
Dec-11-18,Upgrade,Macquarie,Neutral to Outperform,
Jan-11-19,Initiated,Stephens,Equal-Weight,
