date,action,name,rate,target
Apr-05-19,Downgrade,Wells Fargo,Outperform to Market Perform,
Apr-08-19,Resumed,Goldman,Neutral,$98
Jun-12-19,Downgrade,Keefe Bruyette,Outperform to Mkt Perform,$100 to $99
