date,action,name,rate,target
Oct-17-18,Upgrade,Vertical Research,Hold to Buy,$125
Oct-26-18,Reiterated,Cowen,Outperform,$125 to $130
Dec-11-18,Initiated,Stifel,Hold,$100
Jan-14-19,Downgrade,SunTrust,Buy to Hold,
Feb-06-19,Downgrade,Cowen,Outperform to Market Perform,$122 to $108
Apr-15-19,Downgrade,Deutsche Bank,Buy to Hold,$110
