date,action,name,rate,target
Feb-28-19,Reiterated,H.C. Wainwright,Buy,$9 to $12
Mar-19-19,Downgrade,Raymond James,Mkt Perform to Underperform,
Mar-25-19,Initiated,Credit Suisse,Neutral,$10
