date,action,name,rate,target
Jan-04-19,Upgrade,Guggenheim,Neutral to Buy,
May-08-19,Reiterated,Canaccord Genuity,Hold,$408 to $353
May-21-19,Initiated,Credit Suisse,Neutral,$336
May-23-19,Resumed,Citigroup,Neutral,
