date,title,source
Oct-24-18,Weingarten Realty (WRI) Meets Q3 FFO Estimates,Zacks
Oct-24-18,Weingarten Realty: 3Q Earnings Snapshot,Associated Press
Oct-24-18,Weingarten Realty Reports Third Quarter Operating Results,Business Wire
Oct-25-18,Weingarten Realty Investors (WRI) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-29-18,Edited Transcript of WRI earnings conference call or presentation 25-Oct-18 3:00pm GMT,Thomson Reuters StreetEvents
Oct-30-18,These Fundamentals Make Weingarten Realty Investors (NYSE:WRI) Truly Worth Looking At,Simply Wall St.
Nov-01-18,"New Research: Key Drivers of Growth for Interface, USA Truck, Weingarten Realty Investors, Unum Group, Trivago N.V. ADS, and Vical  Factors of Influence, Major Initiatives and Sustained Production",GlobeNewswire
Dec-11-18,Weingarten Realty Investors Declares Special Cash Dividend of $1.40 Per Share,Business Wire
Dec-11-18,WhyHotel Raises $10M in Series A Funding and Announces New Pop-Up Locations,PR Newswire
Dec-17-18,Weingarten Realty Investors Announces Fourth Quarter 2018 Earnings Release and Conference Call Dates,Business Wire
Jan-07-19,Weingarten Realty Announces Fourth Quarter and Full Year 2018 Disposition Activity,Business Wire
Jan-11-19,Do Insiders Own Lots Of Shares In Weingarten Realty Investors (NYSE:WRI)?,Simply Wall St.
Jan-15-19,Weingarten Realty Investors Releases Tax Characteristics of 2018 Distributions,Business Wire
Jan-15-19,Weingarten sells Heights-area office building,American City Business Journals
Jan-17-19,Out of space: E-commerce continues to drive these big Central Florida projects,American City Business Journals
Jan-23-19,"Consolidated Research: 2019 Summary Expectations for Post, Westlake Chemical, Repligen, Weingarten Realty Investors, AptarGroup, and At Home Group  Fundamental Analysis, Key Performance Indications",GlobeNewswire
Feb-06-19,Is It Too Late To Consider Buying Weingarten Realty Investors (NYSE:WRI)?,Simply Wall St.
Feb-20-19,Weingarten Realty (WRI) Lags Q4 FFO and Revenue Estimates,Zacks
Feb-20-19,Weingarten Realty: 4Q Earnings Snapshot,Associated Press
Feb-20-19,Weingarten Realty Reports Strong Fourth Quarter Operations and Issues 2019 Guidance,Business Wire
Feb-21-19,Weingarten Realty Investors (WRI) Q4 2018 Earnings Conference Call Transcript,Motley Fool
Feb-22-19,"From Federal Realty to Weingarten, here's what public companies are saying about their D.C.-area investments",American City Business Journals
Feb-25-19,Edited Transcript of WRI earnings conference call or presentation 21-Feb-19 4:00pm GMT,Thomson Reuters StreetEvents
Feb-28-19,Weingarten Realty to Present at the Citi 2019 Global Property CEO Conference,Business Wire
Mar-11-19,"A Toast(ique) to Old Town, while Silver Diner lands on Alexandrias West End",American City Business Journals
Mar-18-19,"NYC studio Row House coming to Clearwater, South Tampa",American City Business Journals
Mar-20-19,Weingarten Realty Investors Announces First Quarter 2019 Earnings Release and Conference Call Dates,Business Wire
Apr-08-19,Weingarten Realty Announces Promotions,Business Wire
Apr-11-19,Those Who Purchased Weingarten Realty Investors (NYSE:WRI) Shares Three Years Ago Have A 21% Loss To Show For It,Simply Wall St.
Apr-16-19,Weingarten Realty Investors Comments on ISS Recommendation,Business Wire
Apr-26-19,Heres What Hedge Funds Think About Weingarten Realty Investors (WRI),Insider Monkey
