date,action,name,rate,target
Dec-06-18,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
Dec-19-18,Upgrade,UBS,Neutral to Buy,
Jan-07-19,Upgrade,Macquarie,Neutral to Outperform,
Jan-14-19,Upgrade,Barclays,Equal Weight to Overweight,$270 to $300
Jan-14-19,Initiated,Bernstein,Mkt Perform,$240
Feb-21-19,Downgrade,Jefferies,Buy to Hold,$245
