date,title,source
Oct-23-18,McGrath RentCorp to Present at the Baird 2018 Global Industrial Conference,GlobeNewswire
Oct-30-18,Mc Grath Rent Corp (MGRC) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Oct-30-18,McGrath (MGRC) Tops Q3 Earnings and Revenue Estimates,Zacks
Oct-30-18,McGrath: 3Q Earnings Snapshot,Associated Press
Oct-30-18,McGrath RentCorp Announces Results for Third Quarter 2018,GlobeNewswire
Oct-31-18,McGrath RentCorp Earnings and Guidance Jump,Motley Fool
Oct-31-18,Edited Transcript of MGRC earnings conference call or presentation 30-Oct-18 9:00pm GMT,Thomson Reuters StreetEvents
Nov-06-18,A Closer Look At McGrath RentCorps (NASDAQ:MGRC) Impressive ROE,Simply Wall St.
Nov-06-18,Edited Transcript of MGRC earnings conference call or presentation 30-Oct-18 9:00pm GMT,Thomson Reuters StreetEvents
Nov-07-18,"Analysis: Positioning to Benefit within McGrath RentCorp, Shell Midstream Partners, National Retail Properties, FARO Technologies, Chesapeake Lodging Trust, and U S Concrete  Research Highlights Growth, Revenue, and Consolidated Results",GlobeNewswire
Nov-08-18,Earnings Estimates Moving Higher for McGrath (MGRC): Time to Buy?,Zacks
Nov-15-18,McGrath RentCorp to Present at the Credit Suisse 2018 Industrials Conference,GlobeNewswire
