date,action,name,rate,target
Oct-25-18,Upgrade,Macquarie,Underperform to Neutral,
Jan-04-19,Upgrade,Citigroup,Neutral to Buy,
Feb-11-19,Upgrade,Morgan Stanley,Equal-Weight to Overweight,
Mar-12-19,Upgrade,Goldman,Sell to Neutral,
Apr-18-19,Downgrade,BofA/Merrill,Buy to Underperform,
May-28-19,Upgrade,Davy Research,Neutral to Outperform,
May-28-19,Downgrade,Keefe Bruyette,Outperform to Mkt Perform,
