date,action,name,rate,target
Oct-24-18,Downgrade,Piper Jaffray,Overweight to Neutral,
Dec-06-18,Upgrade,Loop Capital,Hold to Buy,
Dec-10-18,Downgrade,Goldman,Neutral to Sell,
Dec-24-18,Reiterated,BMO Capital Markets,Market Perform,$40 to $35
