date,action,name,rate,target
Nov-14-18,Reiterated,Needham,Buy,$34 to $27
Feb-06-19,Reiterated,Needham,Buy,$27 to $23
Mar-27-19,Downgrade,Goldman,Neutral to Sell,$15
Apr-25-19,Downgrade,Jefferies,Buy to Hold,$18 to $15
Apr-25-19,Downgrade,Evercore ISI,Outperform to In-line,
Apr-25-19,Downgrade,DA Davidson,Buy to Neutral,$20 to $16
